"Name","Location","Year","Kilometers_Driven","Fuel_Type","Seats","Price","brand","Engine_CC","Power_bhp","New_Price2","Mileage_kmpl","Transauto1","Owner_Type2"
"Mahindra Bolero SLE","Hyderabad",2012,75000,"Diesel",7,4.3,"Mahindra",2523,62.1,10.32,15.96,0,1
"Skoda Laura Ambition 2.0 TDI CR AT","Coimbatore",2014,85071,"Diesel",5,9.75,"Skoda",1968,138.1,NA,20,1,1
"Maruti Swift ZXI","Ahmedabad",2015,40000,"Petrol",5,5.9,"Maruti",1197,81.8,NA,20.4,0,1
"Audi A4 2.0 TDI","Delhi",2013,67000,"Diesel",5,14.5,"Audi",1968,147.51,NA,16.55,1,1
"Ford Fiesta 1.4 SXi TDCi ABS","Hyderabad",2009,55000,"Diesel",5,2.4,"Ford",1399,68,NA,17.8,0,2
"Maruti SX4 Vxi BSIII","Mumbai",2008,62000,"Petrol",5,2.11,"Maruti",1586,104.68,NA,15,0,2
"Hyundai Grand i10 AT Asta","Coimbatore",2017,22526,"Petrol",5,7.6,"Hyundai",1197,82,NA,18.9,1,1
"Maruti Ritz AT","Hyderabad",2012,57788,"Petrol",5,3.6,"Maruti",1197,85.8,NA,17.16,1,1
"Mahindra Scorpio 2.6 CRDe","Jaipur",2013,72000,"Diesel",8,6,"Mahindra",2179,120,NA,10.5,0,1
"Mahindra Scorpio S4 7 Seater","Mumbai",2014,83128,"Diesel",7,7.45,"Mahindra",2179,120,NA,15.4,0,1
"Maruti Alto LXi","Chennai",2011,75000,"Petrol",5,2.1,"Maruti",796,46.3,NA,19.7,0,1
"Renault Duster 110PS Diesel RxZ","Ahmedabad",2013,58000,"Diesel",5,5.2,"Renault",1461,108.45,NA,19.01,0,2
"Mahindra Jeep MM 550 PE","Hyderabad",2009,26000,"Diesel",6,6.99,"Mahindra",2498,NA,NA,0,0,1
"Maruti Ignis 1.2 Alpha","Mumbai",2017,1000,"Petrol",5,6.36,"Maruti",1197,81.8,7.87,20.89,0,1
"Toyota Innova 2.5 ZX Diesel 7 Seater","Kochi",2015,59751,"Diesel",7,11.62,"Toyota",2494,100.6,NA,12.99,0,1
"BMW 7 Series 730Ld Eminence","Kochi",2015,29966,"Diesel",5,43.6,"BMW",2993,261.49,1.4,16.77,1,2
"Hyundai Sonata Embera 2.0L CRDi MT","Kolkata",2009,65000,"Diesel",5,4.9,"Hyundai",1991,142,NA,13.6,0,2
"Renault Duster Adventure Edition","Kochi",2015,75863,"Diesel",5,6.7,"Renault",1461,108.45,NA,19.01,0,1
"Maruti Wagon R CNG LXI","Mumbai",2013,54000,"CNG",5,3.05,"Maruti",998,67.04,5.58,33.54,0,1
"Audi A4 2.0 TDI 177 Bhp Technology Edition","Bangalore",2014,24000,"Diesel",5,25,"Audi",1968,174.33,NA,17.11,1,1
"Jeep Compass 2.0 Longitude","Coimbatore",2018,33218,"Diesel",5,19.05,"Jeep",1956,170,22.46,17.1,0,1
"Hyundai Verna 1.4 VTVT","Kolkata",2015,33425,"Petrol",5,4.5,"Hyundai",1396,105.5,NA,17.43,0,1
"Honda Amaze VX i-Vtech","Pune",2013,47000,"Petrol",5,4.15,"Honda",1198,86.7,NA,18,0,1
"Hyundai Creta 1.6 CRDi SX Option","Chennai",2015,41000,"Diesel",5,11.9,"Hyundai",1582,126.2,NA,19.67,0,1
"Hyundai i10 Magna 1.1","Delhi",2011,62000,"Petrol",5,2.1,"Hyundai",1086,68.05,NA,19.81,0,1
"Mahindra TUV 300 T8","Delhi",2016,47035,"Diesel",7,6.95,"Mahindra",1493,100,NA,18.49,0,1
"Maruti Swift Dzire VXi","Pune",2008,56230,"Petrol",5,2.4,"Maruti",1298,85.8,NA,17.5,0,2
"Hyundai Accent GLE 1","Chennai",2007,55000,"Petrol",5,2.65,"Hyundai",1495,94,NA,13.2,0,1
"Mahindra XUV500 W8 2WD","Jaipur",2014,70669,"Diesel",7,9,"Mahindra",2179,140,NA,15.1,0,1
"Maruti Alto K10 2010-2014 VXI","Pune",2012,69000,"Petrol",5,2.1,"Maruti",998,67.1,NA,20.92,0,1
"Chevrolet Beat LT","Pune",2011,65000,"Petrol",5,2.5,"Chevrolet",1199,79.4,NA,18.6,0,2
"Audi A6 2.7 TDI","Mumbai",2009,30000,"Diesel",5,8.95,"Audi",2698,179.5,NA,12.4,1,1
"Mini Cooper 5 DOOR D","Hyderabad",2017,2000,"Diesel",5,34,"Mini",1496,113.98,42.48,20.7,1,1
"Maruti Swift 1.3 LXI","Pune",2011,24255,"Petrol",NA,3.15,"Maruti",NA,NA,NA,16.1,0,1
"Tata Zest Revotron 1.2T XMS","Chennai",2015,40000,"Petrol",5,4,"Tata",1193,88.7,7.69,17.57,0,1
"Honda City i DTEC SV","Kolkata",2014,40000,"Diesel",5,4.45,"Honda",1498,98.6,NA,26,0,1
"Chevrolet Beat LT","Jaipur",2010,26000,"Petrol",5,1.5,"Chevrolet",1199,79.4,NA,18.6,0,1
"Audi A4 2.0 TDI Multitronic","Jaipur",2011,105000,"Diesel",5,14.5,"Audi",1968,140,NA,16.55,1,2
"Ford Aspire Titanium Plus Diesel","Kolkata",2015,2800,"Diesel",5,8.41,"Ford",1498,99,9.4,26.1,0,1
"Hyundai Verna SX CRDi AT","Mumbai",2014,71000,"Diesel",5,5.45,"Hyundai",1582,126.32,NA,19.08,1,2
"Honda City i VTEC CVT VX","Mumbai",2015,32896,"Petrol",5,8.9,"Honda",1497,117.3,NA,18,1,1
"Hyundai i10 Sportz 1.2","Hyderabad",2012,45000,"Petrol",5,3.65,"Hyundai",1197,78.9,NA,20.36,0,1
"BMW X3 xDrive20d Expedition","Bangalore",2015,65000,"Diesel",5,29,"BMW",1995,190,NA,18.56,1,2
"Audi A4 2.0 TDI","Mumbai",2013,45200,"Diesel",5,13.5,"Audi",1968,147.51,NA,16.55,1,1
"Honda CR-V 2.4 AT","Hyderabad",2008,82167,"Petrol",5,5.4,"Honda",2354,152,NA,10.1,1,1
"Hyundai Grand i10 1.2 Kappa Asta","Coimbatore",2016,37429,"Petrol",5,5.89,"Hyundai",1197,81.86,8.1,18.9,0,1
"Maruti Ciaz ZDi Plus SHVS","Hyderabad",2016,46000,"Diesel",5,8.45,"Maruti",1248,88.5,NA,28.09,0,1
"Honda City i-VTEC V","Delhi",2011,67031,"Petrol",5,4,"Honda",1497,117.3,11.85,17.4,0,1
"BMW 6 Series 640d Coupe","Mumbai",2013,30000,"Diesel",4,45,"BMW",2993,313,NA,9.52,1,1
"Maruti Celerio VXI AMT","Mumbai",2016,47691,"Petrol",5,3.94,"Maruti",998,67.04,6.08,23.1,1,1
"Renault Koleos 2.0 Diesel","Jaipur",2011,32531,"Diesel",5,8,"Renault",1995,148,NA,13.73,1,2
"Ford Figo Diesel ZXI","Hyderabad",2013,71336,"Diesel",5,4.1,"Ford",1399,68,NA,20,0,1
"Toyota Innova 2.5 V Diesel 7-seater","Chennai",2006,196000,"Diesel",7,6.25,"Toyota",2494,102,NA,12.8,0,1
"Maruti Dzire VDI","Kolkata",2015,28193,"Diesel",5,5.25,"Maruti",1248,73.75,8.36,28.4,0,1
"Mercedes-Benz SLC 43 AMG","Coimbatore",2019,2526,"Petrol",2,83.96,"Mercedes-Benz",2996,362.07,1.06,19,1,1
"Hyundai Santro LP zipPlus","Coimbatore",2004,52146,"Petrol",NA,1.93,"Hyundai",NA,NA,NA,0,0,1
"Mercedes-Benz E-Class E 220 d","Hyderabad",2013,85000,"Diesel",5,21,"Mercedes-Benz",1950,194,71.15,16.1,1,1
"Hyundai Grand i10 1.2 Kappa Sportz","Ahmedabad",2015,20780,"Petrol",5,4.3,"Hyundai",1197,81.86,6.82,18.9,0,1
"Honda Mobilio S i VTEC","Mumbai",2014,43081,"Petrol",7,5.25,"Honda",1497,117.3,NA,17.3,0,1
"Porsche Cayenne Turbo S","Mumbai",2010,35000,"Petrol",5,32,"Porsche",4806,550,NA,11.9,1,2
"Mahindra Quanto C8","Kolkata",2013,36000,"Diesel",7,3.9,"Mahindra",1493,100,NA,17.21,0,1
"Toyota Corolla H5","Mumbai",2007,67000,"Petrol",5,2.2,"Toyota",1794,125,NA,13.4,0,3
"Mahindra KUV 100 mFALCON D75 K4","Mumbai",2016,34079,"Diesel",6,3.7,"Mahindra",1198,77,NA,25.32,0,1
"BMW 3 Series 2005-2011 325i Sedan","Coimbatore",2010,77849,"Petrol",5,11.27,"BMW",2497,215,NA,10.9,1,2
"Maruti Alto 800 LXI","Jaipur",2013,86000,"Petrol",5,2.41,"Maruti",796,47.3,NA,22.74,0,1
"Audi Q3 35 TDI Quattro Premium","Pune",2015,110000,"Diesel",5,19,"Audi",1968,174.33,NA,15.73,1,1
"Toyota Etios GD","Hyderabad",2015,116000,"Diesel",5,5.8,"Toyota",1364,67.05,NA,23.59,0,2
"Mahindra XUV500 W8 2WD","Coimbatore",2016,41840,"Diesel",7,13.52,"Mahindra",2179,140,NA,15.1,0,1
"Toyota Fortuner 4x2 MT TRD Sportivo","Hyderabad",2015,19317,"Diesel",7,24.5,"Toyota",2982,168.7,NA,13,0,1
"Tata Indigo CS Emax CNG GLX","Pune",2014,41000,"CNG",5,3.25,"Tata",1193,55.23,NA,24.6,0,1
"Mercedes-Benz GLE 250d","Kochi",2017,25601,"Diesel",5,56.73,"Mercedes-Benz",2143,201.15,78.76,17.9,1,1
"Hyundai Creta 1.6 CRDi SX","Jaipur",2015,83950,"Diesel",5,9.95,"Hyundai",1582,126.2,NA,19.67,0,1
"Honda City 1.5 V AT","Pune",2012,60000,"Petrol",5,5.5,"Honda",1497,118,NA,16.8,1,1
"Audi A4 35 TDI Premium","Hyderabad",2015,50000,"Diesel",5,25,"Audi",1968,174.33,NA,17.11,1,1
"Maruti Zen VXI","Kolkata",2009,37000,"Petrol",5,1,"Maruti",993,60,NA,17.3,0,1
"Maruti Alto LXi","Hyderabad",2011,76976,"Petrol",5,2.15,"Maruti",796,46.3,NA,19.7,0,2
"Maruti Baleno Delta Automatic","Kochi",2018,21684,"Petrol",5,7.89,"Maruti",1197,83.1,NA,21.4,1,1
"Mahindra XUV500 W10 2WD","Delhi",2015,62000,"Diesel",7,10.25,"Mahindra",2179,140,NA,16,0,1
"Ford Freestyle Titanium Petrol","Mumbai",2007,1261,"Petrol",5,6,"Ford",1194,94.68,8.12,19,0,1
"Hyundai Elite i20 Asta Option","Coimbatore",2017,59450,"Petrol",5,7.53,"Hyundai",1197,81.86,9.78,18.6,0,1
"Mercedes-Benz New C-Class C 220d Avantgarde Edition C","Coimbatore",2018,24465,"Diesel",5,39.45,"Mercedes-Benz",2143,167.62,NA,19.27,1,1
"Honda City i VTEC SV","Delhi",2014,55000,"Petrol",5,5.84,"Honda",1497,117.3,NA,17.8,0,1
"Ford EcoSport 1.5 Ti VCT MT Titanium BE","Mumbai",2017,2000,"Petrol",5,8.65,"Ford",1499,110.4,NA,18.88,0,1
"Maruti Baleno Alpha 1.2","Kochi",2017,25040,"Petrol",5,7.74,"Maruti",1197,83.1,NA,21.4,0,1
"Hyundai i10 Sportz","Bangalore",2008,84000,"Petrol",5,2.5,"Hyundai",1197,78.9,NA,20.36,0,1
"Toyota Innova 2.5 G (Diesel) 8 Seater BS IV","Pune",2007,170428,"Diesel",8,5.7,"Toyota",2494,102,NA,12.8,0,2
"Maruti Baleno Delta","Mumbai",2016,12573,"Petrol",5,5.8,"Maruti",1197,83.1,7.36,21.4,0,1
"Audi Q7 3.0 TDI Quattro Technology","Hyderabad",2012,88000,"Diesel",7,36.5,"Audi",2967,241.4,NA,12.07,1,1
"Hyundai Santa Fe 2WD AT","Delhi",2012,86000,"Diesel",7,9.5,"Hyundai",2199,194.3,NA,13.01,1,2
"Hyundai Santro GLS I - Euro II","Coimbatore",2012,51019,"Petrol",5,3.48,"Hyundai",999,NA,NA,0,0,1
"Honda City 1.5 V MT Exclusive","Mumbai",2013,45000,"Petrol",5,4.55,"Honda",1497,118,NA,17,0,1
"Hyundai i20 1.4 CRDi Magna","Jaipur",2012,51000,"Diesel",5,3.9,"Hyundai",1396,90,NA,21.9,0,1
"Mahindra Bolero SLE BSIII","Pune",2007,92000,"Diesel",7,2.7,"Mahindra",2523,63,NA,13.6,0,1
"Toyota Fortuner 2.8 2WD AT","Pune",2017,29000,"Diesel",7,31,"Toyota",2755,174.5,38.11,12.9,1,1
"BMW 3 Series 2005-2011 325i Sedan","Bangalore",2009,70521,"Petrol",5,10.3,"BMW",2497,215,NA,10.9,1,2
"BMW 3 Series 320d Sedan","Kolkata",2010,51000,"Diesel",5,7.75,"BMW",1995,181,NA,16.07,1,1
"Maruti Wagon R LXI","Hyderabad",2012,52618,"Petrol",5,3.2,"Maruti",998,67.1,NA,18.9,0,1
"Maruti Ertiga ZDI","Delhi",2013,68000,"Diesel",7,4.85,"Maruti",1248,88.5,11.75,25.47,0,1
"Land Rover Range Rover Evoque 2.0 TD4 Pure","Kochi",2016,29022,"Diesel",5,34.08,"Land",1999,177,NA,15.68,1,2
"Maruti Ertiga SHVS VDI","Chennai",2017,80000,"Diesel",7,8.1,"Maruti",1248,88.5,NA,24.52,0,1
"Tata Indigo CS eVX","Chennai",2016,78000,"Diesel",5,2.35,"Tata",1396,69.01,NA,25,0,2
"Maruti Alto K10 LXI","Pune",2012,100000,"Petrol",5,1.8,"Maruti",998,67.1,NA,20.92,0,1
"Hyundai EON D Lite Plus","Coimbatore",2015,31412,"Petrol",5,3.42,"Hyundai",814,55.2,NA,21.1,0,1
"Ford Endeavour 3.0L 4X4 AT","Mumbai",2010,78000,"Diesel",7,5.34,"Ford",2953,153.86,NA,11.4,1,2
"Ford Endeavour 2.2 Titanium AT 4X2","Hyderabad",2018,14000,"Diesel",7,31.99,"Ford",2198,158,NA,12.62,1,1
"Volkswagen Vento Diesel Highline","Bangalore",2011,80000,"Diesel",5,4.75,"Volkswagen",1598,103.6,NA,20.54,0,1
"Maruti Ciaz AT ZXi","Mumbai",2014,46738,"Petrol",5,6.1,"Maruti",1373,91.1,NA,19.12,1,1
"Hyundai EON D Lite Plus","Coimbatore",2013,54884,"Petrol",5,3.69,"Hyundai",814,55.2,NA,21.1,0,2
"Audi Q5 2.0 TDI Premium Plus","Delhi",2012,74500,"Diesel",5,15,"Audi",1968,174.3,NA,14.16,1,2
"Mahindra XUV500 W10 AWD","Coimbatore",2016,67472,"Diesel",7,14.5,"Mahindra",2179,140,NA,16,0,1
"Maruti Swift VDI","Hyderabad",2013,84000,"Diesel",5,5.65,"Maruti",1248,74,8.44,28.4,0,1
"Maruti Ritz VDi","Kolkata",2011,77400,"Diesel",5,2.5,"Maruti",1248,73.9,NA,21.1,0,1
"Mercedes-Benz New C-Class C 250 CDI Avantgarde","Mumbai",2017,14470,"Diesel",5,38.5,"Mercedes-Benz",2143,201.15,NA,19.71,1,1
"Renault Duster 110PS Diesel RxZ","Kolkata",2014,52108,"Diesel",5,5.49,"Renault",1461,108.45,NA,19.01,0,1
"Maruti Swift Dzire VXI","Kolkata",2013,40000,"Petrol",5,3.55,"Maruti",1197,85.8,NA,19.1,0,1
"Toyota Innova 2.5 VX (Diesel) 7 Seater","Jaipur",2014,105044,"Diesel",7,10.75,"Toyota",2494,100.6,NA,12.99,0,1
"Hyundai Creta 1.6 SX Option","Delhi",2016,24347,"Petrol",5,11,"Hyundai",1591,121.3,16.06,15.8,0,1
"Maruti SX4 ZDI","Ahmedabad",2014,58000,"Diesel",5,4.5,"Maruti",1248,88.73,NA,21.79,0,1
"Mahindra XUV500 W8 2WD","Kochi",2014,49663,"Diesel",7,8.42,"Mahindra",2179,140,NA,15.1,0,1
"Honda City i-VTEC CVT VX","Mumbai",2017,17000,"Petrol",5,11.6,"Honda",1497,117.3,15.29,18,1,1
"Jaguar XF 2.2 Litre Luxury","Kochi",2016,13418,"Diesel",5,33.63,"Jaguar",2179,187.7,NA,16.36,1,1
"Ford Fiesta 1.4 SXi TDCi ABS","Pune",2008,117080,"Diesel",5,2.25,"Ford",1399,68,NA,17.8,0,3
"BMW 5 Series 523i Sedan","Mumbai",2010,74000,"Petrol",5,12.95,"BMW",2497,150,NA,10.8,1,1
"Maruti Swift VDI BSIV W ABS","Hyderabad",2010,86514,"Diesel",5,4.25,"Maruti",1248,NA,NA,17.8,0,1
"Audi A6 2011-2015 2.0 TDI Premium Plus","Coimbatore",2014,66882,"Diesel",5,25.02,"Audi",1968,174.33,NA,17.68,1,1
"Honda Brio 1.2 VX MT","Kochi",2014,41460,"Petrol",5,3.95,"Honda",1198,86.8,6.63,18.5,0,1
"Honda City 1.5 V AT","Mumbai",2011,57000,"Petrol",5,4.4,"Honda",1497,118,NA,16.8,1,1
"Volkswagen Polo Petrol Comfortline 1.2L","Bangalore",2015,34010,"Petrol",5,4.95,"Volkswagen",1198,73.9,NA,16.47,0,3
"Mahindra Scorpio SLE BSIII","Pune",2010,96813,"Diesel",8,5.5,"Mahindra",2179,120,NA,12.05,0,2
"Honda City V MT","Mumbai",2011,84000,"Petrol",5,3.25,"Honda",1497,116.3,NA,16.8,0,1
"Skoda Rapid 1.6 MPI Elegance","Kochi",2013,50004,"Petrol",5,4.02,"Skoda",1598,103.5,NA,15,0,1
"Mahindra XUV500 W6 2WD","Coimbatore",2016,67995,"Diesel",7,11.73,"Mahindra",2179,140,NA,16,0,1
"Volkswagen Jetta 2007-2011 2.0 TDI Trendline","Chennai",2012,55000,"Diesel",5,9.5,"Volkswagen",1896,105,NA,15,0,1
"Maruti Baleno Alpha Automatic","Hyderabad",2017,14900,"Petrol",5,8.6,"Maruti",1197,83.1,NA,21.4,1,1
"Honda Amaze EX i-Dtech","Jaipur",2013,70961,"Diesel",5,4,"Honda",1498,98.6,NA,25.8,0,1
"Volkswagen Vento 1.6 Highline","Mumbai",2015,40194,"Petrol",5,5.55,"Volkswagen",1598,103.2,NA,15.04,0,1
"Maruti Alto 800 LXI","Hyderabad",2015,96000,"Petrol",5,2.5,"Maruti",796,47.3,NA,22.74,0,1
"Land Rover Discovery HSE Luxury 3.0 TD6","Mumbai",2017,35000,"Diesel",7,41.6,"Land",2993,255,1.27,18,1,1
"Honda City i VTEC CVT VX","Delhi",2015,50000,"Petrol",5,7.41,"Honda",1497,117.3,NA,18,1,1
"Nissan Terrano XL 110 PS","Mumbai",2014,50000,"Diesel",5,6.5,"Nissan",1461,108.5,NA,19.01,0,1
"Maruti Alto LXi","Mumbai",2008,26299,"Petrol",5,1.2,"Maruti",796,46.3,NA,19.7,0,1
"Toyota Fortuner 2.8 4WD MT","Bangalore",2015,150386,"Diesel",7,23,"Toyota",2755,174.5,39.6,14.24,0,1
"Hyundai i20 1.4 CRDi Magna","Kolkata",2012,60000,"Diesel",5,2.74,"Hyundai",1396,90,NA,21.9,0,1
"Ford Figo Diesel Titanium","Hyderabad",2013,65000,"Diesel",5,3.9,"Ford",1399,68,NA,20,0,1
"Maruti Vitara Brezza ZDi Plus","Ahmedabad",2017,80000,"Diesel",5,8,"Maruti",1248,88.5,10.91,24.3,0,1
"Hyundai Verna 1.6 SX","Chennai",2012,92000,"Diesel",5,4,"Hyundai",1582,126.32,NA,22.32,0,3
"Hyundai Tucson 2.0 Dual VTVT 2WD AT GL","Mumbai",2016,13000,"Petrol",5,17.75,"Hyundai",1999,152.88,25.75,12.95,1,1
"Maruti Ritz VDi","Coimbatore",2013,73278,"Diesel",5,5.05,"Maruti",1248,73.9,NA,21.1,0,1
"Audi A4 2.0 TFSI","Mumbai",2011,38000,"Petrol",5,12,"Audi",1984,132,NA,10.8,1,1
"Mercedes-Benz E-Class E250 CDI Launch Edition","Kochi",2016,46936,"Diesel",5,29.6,"Mercedes-Benz",2143,204,NA,13,1,1
"Renault Duster 85PS Diesel RxE","Jaipur",2015,55000,"Diesel",5,6.5,"Renault",1461,83.8,NA,19.87,0,1
"Honda Amaze S AT i-Vtech","Mumbai",2014,19000,"Petrol",5,4.75,"Honda",1198,86.7,NA,15.5,1,1
"Volvo S60 D4 SUMMUM","Coimbatore",2016,42259,"Diesel",5,24.36,"Volvo",1984,181,NA,9,1,1
"Maruti Swift Dzire 1.2 Lxi BSIV","Mumbai",2011,14000,"Petrol",5,3.2,"Maruti",1197,85.8,NA,17.5,0,2
"Maruti Wagon R VXI","Kolkata",2016,16956,"Petrol",5,3.6,"Maruti",998,67.04,5.29,22.5,0,1
"Maruti Omni MPI STD BSIV","Coimbatore",2017,15473,"Petrol",5,3.58,"Maruti",796,34.2,NA,16.8,0,1
"Maruti SX4 VDI","Delhi",2011,75000,"Diesel",5,2.5,"Maruti",1248,88.8,NA,21.5,0,1
"Ford Fiesta Titanium 1.5 TDCi","Ahmedabad",2013,96000,"Diesel",5,3.5,"Ford",1498,90,NA,23.5,0,2
"Toyota Camry Hybrid","Delhi",2015,25000,"Petrol",5,25,"Toyota",2494,158.2,NA,19.16,1,1
"Maruti Wagon R VXI","Mumbai",2010,38000,"Petrol",5,1.75,"Maruti",998,67.04,5.61,22.5,0,2
"Mercedes-Benz E-Class E270 CDI","Bangalore",2005,54000,"Diesel",5,10,"Mercedes-Benz",2987,198.5,NA,11,1,1
"Maruti Baleno Zeta Automatic","Jaipur",2018,4131,"Petrol",5,7.75,"Maruti",1197,83.1,NA,21.4,1,1
"Honda Jazz 1.2 VX i VTEC","Hyderabad",2016,31700,"Petrol",5,6.45,"Honda",1199,88.7,NA,18.7,0,1
"Mahindra Scorpio S10 AT 4WD","Pune",2017,66988,"Diesel",7,10,"Mahindra",2179,120,NA,15.4,1,1
"Volkswagen Polo 1.2 MPI Trendline","Mumbai",2014,54230,"Petrol",5,4.5,"Volkswagen",1198,74,NA,16.47,0,1
"Hyundai i20 1.2 Era","Kolkata",2015,35000,"Petrol",5,3.4,"Hyundai",1197,80,NA,17,0,1
"Toyota Camry W4 (AT)","Mumbai",2010,62714,"Petrol",5,4.5,"Toyota",2362,164.7,NA,12.1,1,1
"Maruti Wagon R VXI","Hyderabad",2015,45295,"Petrol",5,4.3,"Maruti",998,67.1,NA,18.9,0,1
"BMW 5 Series 2013-2017 520d M Sport","Pune",2018,7000,"Diesel",5,46,"BMW",1995,190,NA,18.12,1,1
"Maruti Alto K10 VXI AGS","Chennai",2016,57000,"Petrol",5,3.4,"Maruti",998,67.1,NA,24.07,1,1
"Mercedes-Benz New C-Class 220 CDI AT","Delhi",2013,40100,"Diesel",5,14.5,"Mercedes-Benz",2143,170,NA,14.84,1,1
"Maruti Alto 800 2016-2019 LXI","Delhi",2013,56000,"Petrol",5,2.1,"Maruti",796,47.3,NA,24.7,0,1
"Maruti Swift VXI","Mumbai",2012,15000,"Petrol",5,3.65,"Maruti",1197,85.8,NA,18.6,0,1
"Chevrolet Sail Hatchback 1.2 LS ABS","Kolkata",2014,14000,"Petrol",5,3,"Chevrolet",1199,82.5,NA,18.2,0,1
"Hyundai i20 Asta 1.4 CRDi (Diesel)","Ahmedabad",2009,68000,"Diesel",5,3.95,"Hyundai",1396,90,NA,23,0,2
"Skoda Superb 2.5 TDi AT","Delhi",2012,83000,"Diesel",5,6.75,"Skoda",2496,163.2,NA,11.9,1,1
"Toyota Corolla Altis D-4D G","Kochi",2013,81504,"Diesel",5,6.53,"Toyota",1364,87.2,NA,21.43,0,1
"Toyota Fortuner 4x2 Manual","Hyderabad",2015,73500,"Diesel",7,22,"Toyota",2982,168.5,NA,13,0,1
"Skoda Rapid 1.6 MPI AT Elegance","Pune",2013,52900,"Petrol",5,4.75,"Skoda",1598,103.52,NA,14.3,1,1
"Honda Brio 1.2 VX AT","Mumbai",2017,20000,"Petrol",5,5.99,"Honda",1198,86.8,8.05,16.5,1,1
"Volkswagen Polo Petrol Comfortline 1.2L","Jaipur",2011,46000,"Petrol",5,3.05,"Volkswagen",1198,73.9,NA,16.47,0,1
"Volkswagen Polo Petrol Comfortline 1.2L","Delhi",2010,65000,"Petrol",5,2.4,"Volkswagen",1198,73.9,NA,16.47,0,1
"Maruti Zen Estilo LXI BSIII","Pune",2007,42000,"Petrol",5,1.3,"Maruti",998,67.1,NA,18.2,0,3
"Toyota Etios Cross 1.4L GD","Kochi",2016,36681,"Diesel",5,6.71,"Toyota",1364,67.06,8.82,23.59,0,1
"Mahindra XUV500 W8 2WD","Ahmedabad",2014,67000,"Diesel",7,7.2,"Mahindra",2179,140,NA,15.1,0,2
"Hyundai Grand i10 AT Asta","Chennai",2016,18000,"Petrol",5,5.4,"Hyundai",1197,82,NA,18.9,1,1
"Ford Ecosport 1.5 DV5 MT Titanium Optional","Kochi",2015,56409,"Diesel",5,6.63,"Ford",1498,89.84,NA,22.7,0,1
"Maruti Ertiga VXI CNG","Mumbai",2016,65263,"CNG",7,7.5,"Maruti",1373,80.46,NA,17.5,0,1
"Honda City i-VTEC CVT ZX","Coimbatore",2018,20300,"Petrol",5,14.21,"Honda",1497,117.3,17.38,18,1,1
"Honda City 1.5 V MT","Kolkata",2010,45008,"Petrol",5,3,"Honda",1497,118,NA,17,0,1
"Maruti Celerio ZXI MT","Kochi",2017,21799,"Petrol",5,5.11,"Maruti",998,67.04,5.69,23.1,0,1
"Volkswagen Vento Petrol Highline","Pune",2011,57328,"Petrol",5,3.39,"Volkswagen",1598,103.6,NA,15.04,0,1
"Toyota Innova Crysta 2.8 ZX AT","Hyderabad",2017,35358,"Diesel",7,22.99,"Toyota",2755,171.5,26.56,11.36,1,1
"Hyundai i20 Magna","Delhi",2009,46946,"Petrol",5,2.35,"Hyundai",1197,80,NA,18.5,0,2
"Maruti Ritz VDi","Kolkata",2012,39772,"Diesel",5,2.85,"Maruti",1248,73.94,NA,23.2,0,1
"Audi A6 2011-2015 2.0 TDI Premium Plus","Delhi",2014,58000,"Diesel",5,18.5,"Audi",1968,174.33,NA,17.68,1,1
"Renault Duster Petrol RxL","Bangalore",2014,52000,"Petrol",5,5.99,"Renault",1598,102.57,NA,13.24,0,1
"Honda Civic 2006-2010 1.8 V MT","Hyderabad",2008,152000,"Petrol",5,3,"Honda",1799,130,NA,13.5,0,2
"Tata Tiago 1.2 Revotron XT","Jaipur",2016,42700,"Petrol",5,3.6,"Tata",1199,84,5.61,23.84,0,1
"Audi A4 2.0 TDI","Hyderabad",2014,60000,"Diesel",5,24,"Audi",1968,147.51,NA,16.55,1,1
"Maruti Swift Dzire VXI","Coimbatore",2015,33195,"Petrol",5,6.26,"Maruti",1197,85.8,NA,19.1,0,1
"Toyota Fortuner 2.8 4WD MT","Hyderabad",2010,110000,"Diesel",7,13.7,"Toyota",2755,174.5,37.51,14.24,0,1
"Mercedes-Benz M-Class ML 250 CDI","Mumbai",2016,52000,"Diesel",5,35,"Mercedes-Benz",2143,203.2,NA,15.26,1,1
"Hyundai i20 Magna 1.4 CRDi","Kochi",2015,64399,"Diesel",5,5.02,"Hyundai",1396,90,NA,21.9,0,1
"Maruti Wagon R VXI 1.2","Mumbai",2015,55000,"Petrol",5,3.1,"Maruti",1197,81.8,5.88,21.5,0,1
"Volkswagen Vento Diesel Highline","Bangalore",2012,50000,"Diesel",5,5.5,"Volkswagen",1598,103.6,NA,20.54,0,1
"Maruti Swift Dzire VXI","Kolkata",2014,33485,"Petrol",5,3.59,"Maruti",1197,85.8,NA,19.1,0,1
"Fiat Linea Emotion (Diesel)","Kolkata",2015,32000,"Diesel",5,4.65,"Fiat",1248,91.7,NA,20.4,0,1
"Honda City 1.5 V MT","Bangalore",2009,71400,"Petrol",5,3.8,"Honda",1497,118,NA,17,0,3
"Hyundai Creta 1.6 SX Plus Diesel","Hyderabad",2016,41713,"Diesel",5,12.5,"Hyundai",1582,126.2,NA,19.67,0,1
"Honda City i-DTEC ZX","Hyderabad",2017,46000,"Diesel",5,12.9,"Honda",1498,98.6,16.95,25.6,0,1
